src,tgt,current_line,New Line,Line,abs_src_Length,abs_src_MaxDepDepth,abs_src_MaxDepLength,abs_src_DiffWords,abs_src_Leven,abs_src_WordCount,abs_tgt_Length,abs_tgt_MaxDepDepth,abs_tgt_MaxDepLength,abs_tgt_DiffWords,abs_tgt_Leven,abs_tgt_WordCount,Length_ratio,MaxDepDepth_ratio,MaxDepLength_ratio,DiffWords_ratio,Leven_ratio,WordCount_ratio,abs_src_FreqRank,abs_tgt_FreqRank,FreqRank_ratio,abs_src_FKGL_Grade,abs_tgt_FKGL_Grade,FKGL_Grade_ratio,abs_src_ARI_Grade,abs_tgt_ARI_Grade,ARI_Grade_ratio,similarity,label,"(2, 'label')","(3, 'label')","(4, 'label')","(5, 'label')","(6, 'label')","(7, 'label')","(8, 'label')","(2, 'label').1","(3, 'label').1","(4, 'label').1","(5, 'label').1","(6, 'label').1"
"Conventional power plants emit the heat created as a by-product of electricity generation into the environment through cooling towers, flue gas, or by other means.","Conventional power plants emit the heat created as a byproduct of electricity generation into the environment through cooling towers, as flue gas, or by other means.",4271,4297,74479,163.0,7.0,12.0,7.0,0.99,25.0,165.0,7.0,17.0,7.0,0.99,26.0,1.01,1.0,1.42,1.0,0.99,1.04,9.0,9.72,1.08,13,13,1.0,14,14,1.0,0.9456854462623596,1,1,1,1,1,0,1,1,1,1,1,1,0
"Giro del Veneto, (1941, 1947, 1949)","Winner stages 4, 13 and 14",133946,135004,278295,35.0,2.0,4.0,1.0,0.39,6.0,26.0,3.0,5.0,0.0,0.39,6.0,0.74,1.5,1.25,0.5,0.39,1.0,10.62,9.02,0.85,1,1,1.0,5,0,0.0,0.5940423011779785,0,1,1,1,1,0,1,1,1,1,1,1,0
26 (1866) is one of the most popular Romantic violin concertos.,26 (1868) is one of the most popular Romantic violin concertos.,63716,64244,119123,63.0,5.0,6.0,4.0,0.98,11.0,63.0,5.0,6.0,4.0,0.98,11.0,1.0,1.0,1.0,1.0,0.98,1.0,9.64,9.64,1.0,9,9,1.0,7,7,1.0,0.9887647032737732,1,1,1,1,1,0,1,1,1,1,1,1,0
"Circular slide rules come in two basic types, one with two cursors (left), and another with a free dish and one cursor (right).","Circular slide rules come in two basic types, one with two cursors (left), and another with a movable disk and a single cursor (right).",10416,10500,218520,127.0,7.0,16.0,4.0,0.93,23.0,135.0,7.0,25.0,5.0,0.93,24.0,1.06,1.0,1.56,1.25,0.93,1.04,8.3,8.6,1.04,9,10,1.11,12,13,1.08,0.9743302464485168,1,1,1,1,1,0,1,1,1,1,1,1,0
Saint-Vincent-du-Lorou ër is a commune in the Sarthe department in the region of Pays-de-la-Loire in north-western France.,It is found in the region Pays de la Loire in the Sarthe department in the west of France.,189714,191206,245473,122.0,9.0,7.0,5.0,0.56,17.0,90.0,7.0,5.0,2.0,0.56,19.0,0.74,0.78,0.71,0.4,0.56,1.12,10.61,9.26,0.87,11,6,0.55,14,6,0.43,0.5438025593757629,1,1,1,1,1,0,1,1,1,1,1,1,0
"Webbville, a community of land squatters, was located 9 m northwest of present day Marianna and was designated as the county seat.","Webbville, a community of land squatters, was located 9 m northwest of present day Marianna and was named the county seat.",50596,51007,155837,130.0,5.0,10.0,7.0,0.96,22.0,122.0,5.0,10.0,6.0,0.96,21.0,0.94,1.0,1.0,0.86,0.96,0.95,9.67,9.67,1.0,13,12,0.92,13,12,0.92,0.9605957865715028,1,1,1,1,1,0,1,1,1,1,1,1,0
"On March 14, 2007, before another one could be scheduled, WWE announced that all future pay-per-views would feature all three brands.","On March 14 2007, before another one could be scheduled, WWE announced that all future pay-per-views would feature all three brands.",86182,86880,119477,133.0,5.0,14.0,4.0,1.0,21.0,132.0,5.0,13.0,4.0,1.0,21.0,0.99,1.0,0.93,1.0,1.0,1.0,7.14,7.14,1.0,9,9,1.0,14,14,1.0,0.9820601344108582,1,1,1,1,1,0,1,1,1,1,1,1,0
"Freire's Sooty Barbthroat (T. n. freirei) is intermediate between the Sooty and Bronze-tailed Barbthroats however, and thus its status needs to be clarified before the situation is resolved.","Freire's Sooty Barbthroat (T. n. freirei) is average between the Sooty and Bronze-tailed Barbthroats however, and thus its status needs to be more clear before the problem is fixed.",120208,121162,141043,190.0,6.0,16.0,5.0,0.88,28.0,181.0,6.0,16.0,3.0,0.88,29.0,0.95,1.0,1.0,0.6,0.88,1.04,11.58,11.58,1.0,9,5,0.56,13,11,0.85,0.9576146602630616,1,1,1,1,1,0,1,1,1,1,1,1,0
"His younger brother Franck Passi was also a former football player who had spells in France, Spain and England.",Gérald Passi (born 24 January 1964) is a former French football player.,36555,36848,44050,111.0,7.0,5.0,3.0,0.42,19.0,71.0,3.0,5.0,2.0,0.42,12.0,0.64,0.43,1.0,0.67,0.42,0.63,8.01,8.48,1.06,8,7,0.88,11,8,0.73,0.556890070438385,1,1,1,1,1,0,1,1,1,1,1,1,0
"Kyoto: the Old Capital, 794 - 1869, p. 327.","Kyoto: the Old Capital, 794-1869.",163623,164916,175372,43.0,3.0,6.0,1.0,0.87,9.0,33.0,4.0,4.0,1.0,0.87,5.0,0.77,1.33,0.67,1.0,0.87,0.56,9.96,9.1,0.91,4,5,1.25,3,8,2.67,0.9557281136512756,1,1,1,1,1,0,1,1,1,1,1,1,0
Bangui is the capital of and the largest city in the Central African Republic.,Bangui is the capital city of Central African Republic. It is the largest city in the country.,207067,208682,166103,78.0,5.0,5.0,3.0,0.65,14.0,46.5,4.0,3.0,3.0,0.65,8.5,0.6,0.8,0.6,1.0,0.65,0.61,7.79,7.65,0.98,6,4,0.67,7,4,0.57,0.853219211101532,1,1,1,1,1,0,1,1,1,1,1,1,0
"In computer science they are used, among other things, for the precise definition of data formats and the syntax of programming languages.",Strings indicated by a decision procedure (a set of related YES\/NO questions) where the answer is YES.,43270,43608,11471,138.0,8.0,6.0,9.0,0.38,22.0,103.0,8.0,5.0,5.0,0.38,17.0,0.75,1.0,0.83,0.56,0.38,0.77,8.2,9.13,1.11,12,10,0.83,14,11,0.79,0.4442450702190399,0,1,1,1,1,0,1,1,1,1,1,1,0
68 & ndash; The Roman Senate proclaims Galba as emperor.,"1625 - Giovanni Domenico Cassini, scientist (d. 1712)",114379,115295,100388,56.0,2.0,2.0,5.0,0.31,10.0,53.0,3.0,4.0,4.0,0.31,8.0,0.95,1.5,2.0,0.8,0.31,0.8,10.88,10.72,0.99,8,10,1.25,8,13,1.62,0.4417169988155365,0,1,1,1,1,0,1,1,1,1,1,1,0
"Mecca (), also spelled Makkah (occasionally Bakkah) (; Makkah and in full: transliterated Makkah Al Mukarramah) is a city in Saudi Arabia, and the holiest meeting site in Islam, closely followed by Medina.",Mecca is the holiest city in the Islamic world.,78689,79326,159473,205.0,5.0,17.0,11.0,0.32,33.0,47.0,4.0,3.0,3.0,0.32,9.0,0.23,0.8,0.18,0.27,0.32,0.27,11.25,10.21,0.91,13,4,0.31,14,4,0.29,0.3685607314109802,1,1,1,1,1,0,1,1,1,1,1,1,0
"The Aboriginal community of Yirrkala, just outside Nhulunbuy, is internationally known for bark paintings, promoting the rights of Indigenous Australians, and as the origin of the yidaki, or didgeridoo.","The Aboriginal town of Yirrkala, just outside Nhulunbuy, is famous throughout the world. This is because of its its bark paintings, and its role in supporting the rights of Indigenous Australians.",53424,53860,153733,202.0,5.0,13.0,12.0,0.64,29.0,97.5,7.0,10.0,9.0,0.64,15.5,0.48,1.4,0.77,0.75,0.64,0.53,9.79,9.64,0.98,13,8,0.62,14,12,0.86,0.8014515042304993,1,1,1,1,1,0,1,1,1,1,1,1,0
Scramble bands (also referred to as' Scatter 'bands) are a variation on show bands.,References,148904,150081,180749,83.0,4.0,8.0,4.0,0.17,14.0,10.0,0.0,0.0,1.0,0.17,1.0,0.12,0.12,0.06,0.25,0.17,0.07,8.79,9.6,1.09,6,13,2.17,9,14,1.56,0.3168865740299225,0,1,1,1,1,0,1,1,1,1,1,1,0
"In 1982, by decision of Pope John Paul II, the Catholic Church made it into a personal prelature - that is, the jurisdiction of its own bishop covers the persons in Opus Dei wherever they are, rather than geographical dioceses.",And it became a personal prelature in 1982 because of Pope John Paul II.,35157,35438,227246,227.0,6.0,16.0,10.0,0.35,40.0,72.0,3.0,6.0,2.0,0.35,14.0,0.32,0.5,0.38,0.2,0.35,0.35,9.2,7.47,0.81,13,6,0.46,14,5,0.36,0.6598066091537476,0,1,1,1,1,0,1,1,1,1,1,1,0
Le Perrier is a commune in the Vendée department in the Pays de la Loire region in western France.,Le Perrier is a commune.,149810,150993,25805,98.0,8.0,6.0,4.0,0.39,19.0,24.0,2.0,2.0,2.0,0.39,5.0,0.24,0.25,0.33,0.5,0.39,0.26,10.61,10.53,0.99,8,5,0.62,8,0,0.0,0.6857142448425293,1,1,1,1,1,0,1,1,1,1,1,1,0
"The U.S. Census Bureau 2005 estimate for the county is 14,490.","The U.S. Census Bureau 2005 population for the county is 14,490.",107867,108728,182022,62.0,4.0,5.0,3.0,0.89,11.0,64.0,4.0,5.0,3.0,0.89,11.0,1.03,1.0,1.0,1.0,0.89,1.0,8.8,8.8,1.0,6,6,1.0,6,7,1.17,0.9695380330085754,1,1,1,1,1,0,1,1,1,1,1,1,0
"It is situated at the center of the South Indian Peninsula, on the banks of the rivers Cauvery and Bhavani, between 11 19.5 ""and 11 81.05"" North latitude and 77 42.5 ""and 77 44.5"" East longitude.","The Handloom and Powerloom products such as Cotton Sarees, Bed Spreads, Carpets, Lungies, Printed Fabrics, Towels, Dhotis are marketed here in bulk.",122123,123089,282636,195.0,6.0,10.0,6.0,0.34,36.0,148.0,8.0,20.0,11.0,0.34,22.0,0.76,1.33,2.0,1.83,0.34,0.61,9.61,11.4,1.19,4,12,3.0,3,14,4.67,0.5275415182113647,0,1,1,1,1,0,1,1,1,1,1,1,0
"Moe steals the recipe from Homer, renames the drink the ""Flaming Moe"" and begins selling it at his tavern.","Moe steals the recipe from Homer, and renames the drink the ""Flaming Moe"" and begins selling it at his tavern.",158943,160205,251230,106.0,5.0,8.0,5.0,0.98,19.0,110.0,5.0,16.0,5.0,0.98,20.0,1.04,1.0,2.0,1.0,0.98,1.05,10.28,10.28,1.0,7,8,1.14,10,10,1.0,0.9599653482437134,1,1,1,1,1,0,1,1,1,1,1,1,0
"Jargon is similar, but more informal in definition and use. Legal technical terms, often called (legal) terms of art or (legal) words of art, have meanings that are strictly defined by law.","Jargon is similar, but more informal in definition and use, while legal terms of art or words of art have meanings that are strictly defined by law.",184522,185982,62477,94.0,8.0,18.0,9.0,0.87,16.0,148.0,7.0,20.0,8.0,0.87,27.0,1.57,0.88,1.11,0.89,0.87,1.69,8.14,8.69,1.07,8,12,1.5,10,13,1.3,0.8174269795417786,1,1,1,1,1,0,1,1,1,1,1,1,0
It is located in the province of Oulu and is the capital of the Kainuu region.,"Kajaani (Swedish Kajana) is a town in the region of Kainuu, the province of Oulu, Finland.",117391,118319,165614,78.0,5.0,7.0,4.0,0.48,16.0,90.0,9.0,5.0,6.0,0.48,16.0,1.15,1.8,0.71,1.5,0.48,1.0,9.98,12.65,1.27,7,7,1.0,5,9,1.8,0.6447477340698242,1,1,1,1,1,0,1,1,1,1,1,1,0
"In physics and engineering, mechanical advantage (MA) is the factor by which a mechanism multiplies the force or torque applied to it.",Mechanical advantage (also written as MA in formulas) is the factor by which a machine multiplies force.,200755,202317,67005,134.0,4.0,10.0,7.0,0.61,22.0,104.0,4.0,9.0,5.0,0.61,17.0,0.78,1.0,0.9,0.71,0.61,0.77,8.68,9.28,1.07,12,12,1.0,14,12,0.86,0.6699009537696838,1,1,1,1,1,0,1,1,1,1,1,1,0
"Tha Carter III is the Grammy award-winning sixth studio album by American rapper Lil Wayne released June 10, 2008 on Cash Money Records.",The Carter III is the 6th official studio album by rapper Lil Wayne.,109295,110175,88719,136.0,5.0,8.0,6.0,0.57,23.0,68.0,4.0,5.0,4.0,0.57,13.0,0.5,0.8,0.62,0.67,0.57,0.57,8.75,8.64,0.99,10,6,0.6,13,5,0.38,0.836480438709259,1,1,1,1,1,0,1,1,1,1,1,1,0
"Flame tank, tank equipped with a flamethrower",Flame tank,24482,24677,182170,45.0,4.0,2.0,1.0,0.36,7.0,10.0,1.0,1.0,0.0,0.36,2.0,0.22,0.25,0.5,0.5,0.36,0.29,9.96,9.52,0.96,0,0,0.0,8,1,0.12,0.6094607710838318,1,1,1,1,1,0,1,1,1,1,1,1,0
"Whether by demanding the addition or removal of a dance, Reisinger made it clear that he was to be a very large part in the creation of this piece.","By doing this, Reisinger made it clear that he wanted a very large part in the making of this piece.",124564,125552,208276,147.0,9.0,12.0,4.0,0.74,29.0,100.0,8.0,5.0,2.0,0.74,20.0,0.68,0.89,0.42,0.5,0.74,0.69,8.05,6.66,0.83,10,6,0.6,12,8,0.67,0.8348144888877869,1,1,1,1,1,0,1,1,1,1,1,1,0
Mont-Saint-Martin is a commune in the Aisne department in Picardy in northern France.,It is found in the region Picardie in the Aisne department in the north of France.,9301,9375,171852,85.0,5.0,7.0,4.0,0.65,13.0,82.0,6.0,5.0,3.0,0.65,16.0,0.96,1.2,0.71,0.75,0.65,1.23,10.17,8.66,0.85,7,6,0.86,12,6,0.5,0.7169181704521179,1,1,1,1,1,0,1,1,1,1,1,1,0
"Many previous connector designs were fragile, specifying embedded component pins or other delicate parts which proved liable to bending or breaks, even with the application of only very modest force.","Many previous connector designs were fragile, with pins or other delicate components prone to bending or breaking, even with the application of only very modest force.",10123,10204,166857,199.0,8.0,17.0,12.0,0.84,30.0,167.0,7.0,16.0,10.0,0.84,26.0,0.84,0.88,0.94,0.83,0.84,0.87,9.15,9.18,1.0,13,13,1.0,14,14,1.0,0.9284599423408508,1,1,1,1,1,0,1,1,1,1,1,1,0
"September 2 & ndash; Parliament orders the theaters of London closed, effectively ending the era of English Renaissance theater.","On September 2, the Puritans force the London theaters to close, ending the era of English Renaissance drama.",109224,110104,4392,128.0,6.0,8.0,6.0,0.73,19.0,109.0,6.0,7.0,5.0,0.73,18.0,0.85,1.0,0.88,0.83,0.73,0.95,8.5,8.48,1.0,13,10,0.77,14,12,0.86,0.8023321032524109,1,1,1,1,1,0,1,1,1,1,1,1,0
"1943 & ndash; World War II: American bombers strike a hydro-electric power facility and heavy water factory in German-controlled Vemork, Norway.","1957 - Serial killer Edward Gein murders his last victim, Bernice Worden.",87671,88373,141348,144.0,5.0,10.0,6.0,0.37,21.0,73.0,4.0,3.0,6.0,0.37,12.0,0.51,0.8,0.3,1.0,0.37,0.57,8.66,10.78,1.24,13,8,0.62,14,11,0.79,0.7059988379478455,0,1,1,1,1,0,1,1,1,1,1,1,0
"William Penn (October 14, 1644 - July 30, 1718) was an English founder and ""Absolute Proprietor"" of the Province of Pennsylvania, the English North American colony and the future U.S. State of Pennsylvania.",William Penn (October 14 1644 - July 30 1718) was an English colonial leader.,192261,193768,92508,206.0,6.0,12.0,5.0,0.53,33.0,77.0,4.0,10.0,1.0,0.53,14.0,0.37,0.67,0.83,0.2,0.53,0.42,8.49,8.19,0.96,10,7,0.7,12,8,0.67,0.8266683220863342,1,1,1,1,1,0,1,1,1,1,1,1,0
"From March to May, farmers used sickles to harvest their crops, which were then threshed with a flail to separate the straw from the grain.","p514 From March to May, farmers used sickles to harvest their crops, which were then threshed with a flail to separate the straw from the grain.",36165,36455,78152,139.0,9.0,6.0,2.0,0.98,25.0,144.0,9.0,7.0,2.0,0.98,26.0,1.04,1.0,1.17,1.0,0.98,1.04,9.41,10.85,1.15,8,9,1.12,13,13,1.0,0.9888274669647216,1,1,1,1,1,0,1,1,1,1,1,1,0
"He played many sports other than hockey, including golf, baseball, and soccer.","He played various sports other than hockey including golf, baseball, and soccer.",134959,136024,32411,78.0,5.0,5.0,3.0,0.94,12.0,80.0,8.0,3.0,4.0,0.94,12.0,1.03,1.6,0.6,1.33,0.94,1.0,8.21,8.21,1.0,7,9,1.29,11,12,1.09,0.9666446447372437,1,1,1,1,1,0,1,1,1,1,1,1,0
The track is named after Spanish Grand Prix motorcycle racer Ricardo Tormo.,"The track is named after Spanish Grand Prix motorcycle racer Ricardo Tormo (September 7, 1952 â ""December 27, 1998). Circuit Ricardo Tormo has been featured in a number of video games and simulations.",117207,118135,154098,75.0,5.0,7.0,5.0,0.55,12.0,99.5,5.0,14.0,8.0,0.55,16.5,1.33,1.0,2.0,1.6,0.55,1.38,9.69,9.67,1.0,10,11,1.1,10,11,1.1,0.7044485211372375,1,1,1,1,1,0,1,1,1,1,1,1,0
"It has performed well in tests by independent sources such as American boating magazine Practical Sailor Practical Sailor: ""Anchor Reset Tests"", Belvoir Pubs, January 2001.","It has done well in tests by independent organizations Practical Sailor: ""Anchor Reset Tests"", Belvoir Pubs, January 2001.",46310,46674,190060,172.0,9.0,20.0,6.0,0.8,25.0,122.0,6.0,13.0,5.0,0.8,18.0,0.71,0.67,0.65,0.83,0.8,0.72,10.05,10.05,1.0,13,12,0.92,14,14,1.0,0.918582320213318,1,1,1,1,1,0,1,1,1,1,1,1,0
Barly is a commune in the Somme department in Picardie in northern France.,"Barly, Somme is a commune in the Somme department in Picardie in northern France.",162053,163333,136773,74.0,6.0,3.0,4.0,0.95,13.0,81.0,6.0,3.0,4.0,0.95,14.0,1.09,1.0,1.0,1.0,0.95,1.08,11.39,11.06,0.97,7,6,0.86,8,8,1.0,0.9394016861915588,1,1,1,1,1,0,1,1,1,1,1,1,0
"In some areas, such as the Near East, farming was already in use by the end of the Pleistocene, and there the Mesolithic is short and poorly defined.","In some areas, such as the Near East, agriculture was already underway by the end of the Pleistocene, and there the Mesolithic is short.",195771,197296,115293,149.0,5.0,15.0,5.0,0.86,28.0,136.0,5.0,14.0,5.0,0.86,24.0,0.91,1.0,0.93,1.0,0.86,0.86,8.91,9.11,1.02,11,9,0.82,13,13,1.0,0.917232871055603,1,1,1,1,1,0,1,1,1,1,1,1,0
"This was despite his worsening colitis,.",This was despite his worsening colitis.,201034,202597,257881,40.0,3.0,3.0,3.0,0.99,6.0,39.0,3.0,3.0,3.0,0.99,6.0,0.97,1.0,1.0,1.0,0.99,1.0,10.42,10.42,1.0,8,8,1.0,9,8,0.89,0.9212127923965454,1,1,1,1,1,0,1,1,1,1,1,1,0
"Magnetic field lines would start or end on magnetic monopoles, so if they exist, they would give exceptions to the rule that magnetic field lines neither start nor end.",Magnetic fields are usually shown by magnetic flux lines. At all times the direction of the magnetic field is shown by the direction of the magnetic flux lines.,149346,150526,258041,168.0,6.0,14.0,4.0,0.57,29.0,79.5,5.0,10.0,2.0,0.57,14.0,0.47,0.83,0.71,0.5,0.57,0.48,8.39,8.72,1.04,12,8,0.67,14,8,0.57,0.4454033076763153,1,1,1,1,1,0,1,1,1,1,1,1,0
"Originally the title of the song was going to be simply ""Beverly Hillbillies""; however, the title of the song was changed to ""Money for Nothing\/Beverly Hillbillies \*"" (with an asterisk), and it is legally copyrighted and registered as such.","""Money for Nothing\/Beverly Hillbillies \*"" is a song by ""Weird Al"" Yankovic. It is a parody of ""Money for Nothing"" by Dire Straits and a cover of The Beverly Hillbillies theme song.",65973,66512,220234,242.0,5.0,20.0,8.0,0.47,39.0,90.5,8.0,9.0,3.0,0.47,16.0,0.37,1.6,0.45,0.38,0.47,0.41,9.35,10.64,1.14,13,8,0.62,14,9,0.64,0.6224197745323181,0,1,1,1,1,0,1,1,1,1,1,1,0
"The Dreamcast was the first entry in the sixth generation of video game consoles and was released in late 1998, before its contemporaries - Sony's PlayStation 2, Microsoft's Xbox and the Nintendo GameCube.","This includes Sony, who released the PlayStation 2; Nintendo, who released the GameCube; and Microsoft, who released the Xbox.",23523,23709,166283,205.0,7.0,14.0,10.0,0.44,33.0,126.0,6.0,8.0,6.0,0.44,19.0,0.61,0.86,0.57,0.6,0.44,0.58,9.08,8.95,0.99,13,10,0.77,14,14,1.0,0.4736135303974151,0,1,1,1,1,0,1,1,1,1,1,1,0
"The GIA is considered a terrorist organisation by the governments of Algeria, France and the United States.","The GIA is considered a terrorist organization by the governments of Algeria, France and the United States.",195325,196847,261204,107.0,8.0,4.0,5.0,0.99,17.0,107.0,8.0,4.0,5.0,0.99,17.0,1.0,1.0,1.0,1.0,0.99,1.0,8.7,8.65,0.99,12,12,1.0,12,12,1.0,1.0000001192092896,1,1,1,1,1,0,1,1,1,1,1,1,0
"It is distinguished from a chanson, which is a folk or popular song.",Gabriel Fauré wrote some of the greatest of all French song composers.,1123,1126,268868,68.0,6.0,3.0,3.0,0.38,13.0,70.0,6.0,4.0,3.0,0.38,12.0,1.03,1.0,1.33,1.0,0.38,0.92,8.96,9.44,1.05,6,4,0.67,5,8,1.6,0.3735814094543457,0,1,1,1,1,0,1,1,1,1,1,1,0
"This is often done to secure a lower interest rate, secure a fixed interest rate or for the convenience of servicing only one loan.",This is usually done to secure a lower interest rate and for the convenience of paying only one loan.,23963,24152,174442,131.0,8.0,8.0,5.0,0.78,24.0,101.0,8.0,6.0,6.0,0.78,19.0,0.77,1.0,0.75,1.2,0.78,0.79,7.79,7.81,1.0,12,10,0.83,12,9,0.75,0.9384188652038574,1,1,1,1,1,0,1,1,1,1,1,1,0
Lionel Andrés Messi (; born 24 June 1987 in Rosario) is an Argentine footballer of Italian descent who plays for Spanish La Liga club FC Barcelona and the Argentine national team.,"Lionel Messi (born 24 June, 1987) is an Argentine football player.",96046,96807,196125,179.0,10.0,7.0,9.0,0.53,31.0,66.0,4.0,8.0,3.0,0.53,11.0,0.37,0.4,1.14,0.33,0.53,0.35,9.78,9.79,1.0,13,6,0.46,14,8,0.57,0.6712917685508728,1,1,1,1,1,0,1,1,1,1,1,1,0
"Also, Canadian thrash metal band Annihilator covered ""Live Wire"" on a recorded live concert on the album Bag of Tricks.","""Live Wire"" - 5:49",202158,203732,116509,119.0,8.0,5.0,6.0,0.19,20.0,18.0,2.0,3.0,0.0,0.19,4.0,0.15,0.25,0.6,0.08,0.19,0.2,9.31,11.97,1.29,11,0,0.0,12,4,0.33,0.4627307653427124,0,1,1,1,1,0,1,1,1,1,1,1,0
"There they signed a collective protest, and vowed their newspapers would continue to run.","There they signed a protest, and promised their newspapers would continue to run.",21006,21176,117210,89.0,4.0,6.0,3.0,0.89,14.0,81.0,4.0,9.0,2.0,0.89,13.0,0.91,1.0,1.5,0.67,0.89,0.93,8.63,8.55,0.99,6,5,0.83,11,10,0.91,0.9640035033226012,1,1,1,1,1,0,1,1,1,1,1,1,0
It was replaced with Ike in the 2008 season which was also retired.,"It was replace with the ""Ike"", which was used in 2008 and was also retired.",122092,123057,158605,67.0,4.0,4.0,2.0,0.75,13.0,75.0,6.0,6.0,2.0,0.75,15.0,1.12,1.5,1.5,1.0,0.75,1.15,8.14,8.16,1.0,5,4,0.8,5,5,1.0,0.813696026802063,1,1,1,1,1,0,1,1,1,1,1,1,0
Nogent-le-Bernard is a commune in the Sarthe department in the region of Pays-de-la-Loire in northwestern France.,It is found in the region Pays de la Loire in the Sarthe department in the west of France.,23224,23408,293934,113.0,8.0,7.0,5.0,0.57,16.0,90.0,7.0,5.0,2.0,0.57,19.0,0.8,0.88,0.71,0.4,0.57,1.19,10.6,9.26,0.87,10,6,0.6,14,6,0.43,0.6248378753662109,1,1,1,1,1,0,1,1,1,1,1,1,0
"To the east, Kanata is separated from the former City of Nepean by the National Capital Commission's Greenbelt.","To the east, Kanata is separated from the former City of Nepean by the National Capital Commission's Greenbelt (Ottawa).",194372,195888,143737,111.0,4.0,7.0,7.0,0.96,18.0,120.0,4.0,7.0,8.0,0.96,19.0,1.08,1.0,1.0,1.14,0.96,1.06,9.23,9.12,0.99,12,12,1.0,12,13,1.08,0.9632096886634828,1,1,1,1,1,0,1,1,1,1,1,1,0
"In 1908 he married Elly Heuss-Knapp (1881-1952), with whom he had a son.",In 1908 he married Elly Heuss-Knapp (1881-1952).,75359,75968,43925,72.0,4.0,10.0,1.0,0.8,13.0,48.0,2.0,4.0,1.0,0.8,7.0,0.67,0.5,0.4,1.0,0.8,0.54,10.96,11.06,1.01,4,2,0.5,7,10,1.43,0.9085056185722352,1,1,1,1,1,0,1,1,1,1,1,1,0
"Historically, Malay has been written using various scripts.","Historically, Malay has been written in various types of script.",59308,59790,24632,59.0,3.0,5.0,3.0,0.89,8.0,64.0,4.0,5.0,2.0,0.89,10.0,1.08,1.33,1.0,0.67,0.89,1.25,9.76,9.52,0.98,11,8,0.73,13,10,0.77,0.8347985148429871,1,1,1,1,1,0,1,1,1,1,1,1,0
